name,colorIdentity,keywords,supertypes
Immaculate Magistrate,G,,
Plague Reaver,B,,
Akroma's Will,W,,
Sakashima's Will,U,,
Szat's Will,B,,
Jeska's Will,R,,
Kamahl's Will,G,,
Command Beacon,,,
Soul of Eternity,W,Encore,
Triumphant Reckoning,W,,
Port Razer,R,,
Mana Drain,U,,
Rings of Brighthearth,,,
Blasphemous Act,R,,
Austere Command,W,,
Opposition Agent,B,Flash,
Staff of Domination,,,
Seraphic Greatsword,W,Equip,
Scroll Rack,,,
Vampiric Tutor,B,,
Command Tower,,,
Humble Defector,R,,
Preordain,U,Scry,
Victimize,B,,
Commander's Sphere,,,
Thought Vessel,,,
Burnished Hart,,,
Cuombajj Witches,B,,
Return to Dust,W,,
Viscera Seer,B,Scry,
Fleshbag Marauder,B,,
Terramorphic Expanse,,,
Path of Ancestry,,Scry,
Opal Palace,,,
Three Visits,G,,
Fyndhorn Elves,G,,
Coiling Oracle,"G, U",,
Kodama's Reach,G,,
Sol Ring,,,
Fact or Fiction,U,,
Mulldrifter,U,"Evoke, Flying",
Arcane Denial,U,,
Swiftfoot Boots,,Equip,
Acidic Slime,G,Deathtouch,
Abrade,R,,
Swords to Plowshares,W,,
Myriad Landscape,,,
Boros Charm,"R, W",,
Temur Battle Rage,R,Ferocious,
Reliquary Tower,,,
Counterspell,U,,
Generous Gift,W,,
Arcane Signet,,,
"Akiri, Line-Slinger","R, W","First strike, Partner, Vigilance",Legendary
"Bruse Tarl, Boorish Herder","R, W",Partner,Legendary
"Ikra Shidiqi, the Usurper","B, G","Menace, Partner",Legendary
"Ishai, Ojutai Dragonspeaker","U, W","Flying, Partner",Legendary
"Kraum, Ludevic's Opus","R, U","Flying, Haste, Partner",Legendary
"Kydele, Chosen of Kruphix","G, U",Partner,Legendary
"Ludevic, Necro-Alchemist","R, U",Partner,Legendary
"Ravos, Soultender","B, W","Flying, Partner",Legendary
"Reyhan, Last of the Abzan","B, G",Partner,Legendary
Sidar Kondo of Jamuraa,"G, W","Flanking, Partner",Legendary
"Silas Renn, Seeker Adept","B, U","Deathtouch, Partner",Legendary
"Tana, the Bloodsower","G, R","Partner, Trample",Legendary
"Thrasios, Triton Hero","G, U","Partner, Scry",Legendary
Tymna the Weaver,"B, W","Lifelink, Partner",Legendary
Vial Smasher the Fierce,"B, R",Partner,Legendary
Queen Marchesa,"B, R, W","Deathtouch, Haste",Legendary
Zedruu the Greathearted,"R, U, W",,Legendary
"Karador, Ghost Chieftain","B, G, W",,Legendary
Maelstrom Wanderer,"G, R, U",Cascade,Legendary
"Nekusar, the Mindrazer","B, R, U",,Legendary
"Prossh, Skyraider of Kher","B, G, R",Flying,Legendary
Zur the Enchanter,"B, U, W",Flying,Legendary
"Derevi, Empyrial Tactician","G, U, W",Flying,Legendary
"Marath, Will of the Wild","G, R, W",,Legendary
"Karametra, God of Harvests","G, W",Indestructible,Legendary
"Xenagos, God of Revels","G, R",Indestructible,Legendary
"Brago, King Eternal","U, W",Flying,Legendary
"Rakdos, Lord of Riots","B, R","Flying, Trample",Legendary
"Najeela, the Blade-Blossom","B, G, R, U, W",,Legendary
"Ramos, Dragon Engine","B, G, R, U, W",Flying,Legendary
"Yuriko, the Tiger's Shadow","B, U",Commander ninjutsu,Legendary
"Muldrotha, the Gravetide","B, G, U",,Legendary
Hans Eriksson,"G, R",Fight,Legendary
"Amareth, the Lustrous","G, U, W",Flying,Legendary
"Nevinyrral, Urborg Tyrant","B, U, W","Hexproof, Hexproof from",Legendary
"Alena, Kessig Trapper",R,"First strike, Partner",Legendary
"Brinelin, the Moon Kraken",U,Partner,Legendary
"Rograkh, Son of Rohgahh",R,"First strike, Menace, Partner, Trample",Legendary
Prava of the Steel Legion,W,Partner,Legendary
"Jared Carthalion, True Heir","G, R, W",,Legendary
"Keleth, Sunmane Familiar",W,Partner,Legendary
Sakashima of a Thousand Faces,U,Partner,Legendary
"Esior, Wardwing Familiar",U,"Flying, Partner",Legendary
"Krark, the Thumbless",R,Partner,Legendary
The Prismatic Piper,,Partner,Legendary
"Liesa, Shroud of Dusk","B, W","Flying, Lifelink",Legendary
"Belbe, Corrupted Observer","B, G",,Legendary
"Reyav, Master Smith","R, W",,Legendary
"Falthis, Shadowcat Familiar",B,Partner,Legendary
"Kediss, Emberclaw Familiar",R,Partner,Legendary
"Anara, Wolvid Familiar",G,Partner,Legendary
"Dargo, the Shipwrecker",R,"Partner, Trample",Legendary
"Halana, Kessig Ranger",G,"Partner, Reach",Legendary
"Sengir, the Dark Baron",B,"Flying, Partner",Legendary
"Colfenor, the Last Yew","B, G, W","Reach, Vigilance",Legendary
"Zara, Renegade Recruiter","R, U",Flying,Legendary
"Malcolm, Keen-Eyed Navigator",U,"Flying, Partner, Treasure",Legendary
"Miara, Thorn of the Glade",B,Partner,Legendary
Araumi of the Dead Tide,"B, U",,Legendary
"Gor Muldrak, Amphinologist","G, U",,Legendary
"Juri, Master of the Revue","B, R",,Legendary
"Blim, Comedic Genius","B, R",Flying,Legendary
"Imoti, Celebrant of Bounty","G, U",Cascade,Legendary
"Eligeth, Crossroads Augur",U,"Flying, Partner",Legendary
Captain Vargus Wrath,"R, U",,Legendary
"Rebbec, Architect of Ascension",W,Partner,Legendary
Ghost of Ramirez DePietro,U,Partner,Legendary
"Tormod, the Desecrator",B,Partner,Legendary
"Breeches, Brazen Plunderer",R,"Menace, Partner",Legendary
"Lathiel, the Bounteous Dawn","G, W",Lifelink,Legendary
"Nadier, Agent of the Duskenel",B,Partner,Legendary
"Thalisse, Reverent Medium","B, W",,Legendary
"Numa, Joraga Chieftain",G,Partner,Legendary
Abomination of Llanowar,"B, G","Menace, Vigilance",Legendary
"Toggo, Goblin Weaponsmith",R,"Landfall, Partner",Legendary
"Ardenn, Intrepid Archaeologist",W,Partner,Legendary
"Gilanra, Caller of Wirewood",G,Partner,Legendary
"Bell Borca, Spectral Sergeant","R, W",,Legendary
Tuya Bearclaw,"G, R",,Legendary
"Kwain, Itinerant Meddler","U, W",,Legendary
"Akroma, Vision of Ixidor",W,"First strike, Flying, Partner, Trample, Vigilance",Legendary
"Radiant, Serra Archangel",W,"Flying, Partner",Legendary
"Siani, Eye of the Storm",U,"Flying, Partner, Scry",Legendary
"Alharu, Solemn Ritualist",W,Partner,Legendary
"Slurrk, All-Ingesting",G,Partner,Legendary
"Hamza, Guardian of Arashin","G, W",,Legendary
"Kangee, Sky Warden","U, W","Flying, Vigilance",Legendary
"Keskit, the Flesh Sculptor",B,Partner,Legendary
"Averna, the Chaos Bloom","G, R, U",,Legendary
"Glacian, Powerstone Engineer",U,Partner,Legendary
"Archelos, Lagoon Mystic","B, G, U",,Legendary
"Obeka, Brute Chronologist","B, R, U",,Legendary
"Kamahl, Heart of Krosa",G,Partner,Legendary
"Ghen, Arcanum Weaver","B, R, W",,Legendary
"Nymris, Oona's Trickster","B, U","Flash, Flying",Legendary
"Armix, Filigree Thrasher",B,Partner,Legendary
"Ich-Tekik, Salvage Splicer",G,Partner,Legendary
"Livio, Oathsworn Sentinel",W,Partner,Legendary
Kodama of the East Tree,G,"Partner, Reach",Legendary
Yurlok of Scorch Thrash,"B, G, R",Vigilance,Legendary
"Gnostro, Voice of the Crags","R, U, W",Scry,Legendary
Mana Confluence,,,
"Sengir, the Dark Baron",B,"Flying, Partner",Legendary
Starnheim Unleashed,W,Foretell,
Resplendent Marshal,W,Flying,
"Halvar, God of Battle // Sword of the Realms",W,Equip,Legendary
"Halvar, God of Battle // Sword of the Realms",W,Equip,Legendary
Search for Glory,W,,Snow
Runeforge Champion,W,,
Righteous Valkyrie,W,Flying,
"Sigrid, God-Favored",W,"First strike, Flash, Protection",Legendary
Glorious Protector,W,"Flash, Flying, Foretell",
Rally the Ranks,W,,
Doomskar,W,Foretell,
Dusk // Dawn,W,,
Dusk // Dawn,W,Aftermath,
Approach of the Second Sun,W,,
"Reidane, God of the Worthy // Valkmira, Protector's Shield",W,"Flying, Vigilance",Legendary
"Reidane, God of the Worthy // Valkmira, Protector's Shield",W,,Legendary
Portent,U,,
"Orvar, the All-Form",U,Changeling,Legendary
Alrund's Epiphany,U,Foretell,
"Alrund, God of the Cosmos // Hakka, Whispering Raven",U,,Legendary
"Alrund, God of the Cosmos // Hakka, Whispering Raven",U,"Flying, Scry",Legendary
Ascendant Spirit,U,,Snow
Cosmos Charger,U,"Flash, Flying, Foretell",
Cyclone Summoner,U,,
Icebreaker Kraken,U,,Snow
Mystic Reflection,U,Foretell,
Reflections of Littjara,U,,
Reflections of Littjara,U,,
Graven Lore,U,Scry,Snow
"Cosima, God of the Voyage // The Omenkeel",U,,Legendary
"Cosima, God of the Voyage // The Omenkeel",U,Crew,Legendary
Inga Rune-Eyes,U,Scry,Legendary
Eradicator Valkyrie,B,"Boast, Flying, Hexproof, Hexproof from, Lifelink",
Burning-Rune Demon,B,Flying,
Haunting Voyage,B,Foretell,
"Valki, God of Lies // Tibalt, Cosmic Impostor","B, R",,Legendary
"Valki, God of Lies // Tibalt, Cosmic Impostor","B, R",,Legendary
"Valki, God of Lies // Tibalt, Cosmic Impostor","B, R",,Legendary
"Valki, God of Lies // Tibalt, Cosmic Impostor","B, R",,Legendary
Skemfar Avenger,B,,
Dream Devourer,B,,
"Varragoth, Bloodsky Sire",B,"Boast, Deathtouch",Legendary
Draugr Necromancer,B,,Snow
Rise of the Dread Marn,B,Foretell,
Blood on the Snow,B,,Snow
Crippling Fear,B,,
"Egon, God of Death // Throne of Death",B,Deathtouch,Legendary
"Egon, God of Death // Throne of Death",B,Mill,Legendary
"Tergrid, God of Fright // Tergrid's Lantern",B,Menace,Legendary
"Tergrid, God of Fright // Tergrid's Lantern",B,,Legendary
Drown in Sorrow,B,Scry,
Goldspan Dragon,R,"Flying, Haste, Treasure",
Quakebringer,R,Foretell,
"Toralf, God of Fury // Toralf's Hammer",R,Trample,Legendary
"Toralf, God of Fury // Toralf's Hammer",R,Equip,Legendary
"Magda, Brazen Outlaw",R,Treasure,Legendary
Arni Brokenbrow,R,"Boast, Haste",Legendary
Dragonkin Berserker,R,"Boast, First strike",
Calamity Bearer,R,,
Reckless Crew,R,,
Tibalt's Trickery,R,Mill,
Tundra Fumarole,R,,Snow
"Birgi, God of Storytelling // Harnfel, Horn of Bounty",R,,Legendary
"Birgi, God of Storytelling // Harnfel, Horn of Bounty",R,,Legendary
"Vorinclex, Monstrous Raider",G,"Haste, Trample",Legendary
Battle Mammoth,G,"Foretell, Trample",
Tyvar Kell,"B, G",,Legendary
"Esika, God of the Tree // The Prismatic Bridge","B, G, R, U, W",Vigilance,Legendary
"Esika, God of the Tree // The Prismatic Bridge","B, G, R, U, W",,Legendary
Elvish Warmaster,G,,
Realmwalker,G,Changeling,
Realmwalker,G,Changeling,
Old-Growth Troll,G,Trample,
"Toski, Bearer of Secrets",G,Indestructible,Legendary
Esika's Chariot,G,Crew,Legendary
Blessing of Frost,G,,Snow
In Search of Greatness,G,Scry,
"Kolvori, God of Kinship // The Ringhart Crest",G,,Legendary
"Kolvori, God of Kinship // The Ringhart Crest",G,,Legendary
"Jorn, God of Winter // Kaldring, the Rimestaff","B, G, U",,"Legendary, Snow"
"Jorn, God of Winter // Kaldring, the Rimestaff","B, G, U",,"Legendary, Snow"
"Fynn, the Fangbearer",G,Deathtouch,Legendary
"Koma, Cosmos Serpent","G, U",,Legendary
Kaya the Inexorable,"B, W",,Legendary
Niko Aris,"U, W",Scry,Legendary
Immersturm Predator,"B, R",Flying,
"Sarulf, Realm Eater","B, G",,Legendary
"Vega, the Watcher","U, W",Flying,Legendary
"Narfi, Betrayer King","B, U",,"Legendary, Snow"
"Kardur, Doomscourge","B, R",,Legendary
"Svella, Ice Shaper","G, R",,"Legendary, Snow"
"Maja, Bretagard Protector","G, W",Landfall,Legendary
"Firja, Judge of Valor","B, W","Flying, Lifelink",Legendary
"Aegar, the Freezing Flame","R, U",,Legendary
"Harald, King of Skemfar","B, G",Menace,Legendary
"Koll, the Forgemaster","R, W",,Legendary
Moritte of the Frost,"G, U",Changeling,"Legendary, Snow"
Pyre of Heroes,,,
Maskwood Nexus,,,
Cosmos Elixir,,,
Port Town,"U, W",,
Blightstep Pathway // Searstep Pathway,"B, R",,
Blightstep Pathway // Searstep Pathway,"B, R",,
Barkchannel Pathway // Tidechannel Pathway,"G, U",,
Barkchannel Pathway // Tidechannel Pathway,"G, U",,
Darkbore Pathway // Slitherbore Pathway,"B, G",,
Darkbore Pathway // Slitherbore Pathway,"B, G",,
Hengegate Pathway // Mistgate Pathway,"U, W",,
Hengegate Pathway // Mistgate Pathway,"U, W",,
The World Tree,"B, G, R, U, W",,
Cascading Cataracts,,Indestructible,
Tyrite Sanctum,,,
Faceless Haven,,,Snow
Needleverge Pathway // Pillarverge Pathway,"R, W",,
Needleverge Pathway // Pillarverge Pathway,"R, W",,
Leonin Lightscribe,W,Magecraft,
"Nils, Discipline Enforcer",W,,Legendary
Strict Proctor,W,Flying,
Scholarship Sponsor,W,,
Sparring Regimen,W,Learn,
Combat Calligrapher,W,Flying,
Semester's End,W,,
Guardian Archon,W,Flying,
Devastating Mastery,W,,
Elite Spellbinder,W,Flying,
Promise of Loyalty,W,,
Excavation Technique,W,"Demonstrate, Treasure",
"Losheel, Clockwork Scholar",W,,Legendary
Digsite Engineer,W,,
Angel of the Ruins,W,"Cycling, Flying, Plainscycling",
Bronze Guardian,W,"Double strike, Ward",
Monologue Tax,W,Treasure,
Archaeomancer's Map,W,,
Academic Probation,W,,
"Mavinda, Students' Advocate",W,Flying,Legendary
Dream Strix,U,"Flying, Learn",
Archmage Emeritus,U,Magecraft,
Archmage Emeritus,U,Magecraft,
Multiple Choice,U,Scry,
Tempted by the Oriq,U,,
Ingenious Mastery,U,"Scry, Treasure",
"Octavia, Living Thesis",U,"Magecraft, Ward",Legendary
Sly Instigator,U,Goad,
Dazzling Sphinx,U,Flying,
Muse Vortex,U,,
Inspiring Refrain,U,Suspend,
Replication Technique,U,Demonstrate,
Teachings of the Archaics,U,,
"Deekah, Fractal Theorist",U,Magecraft,Legendary
Spawning Kraken,U,,
Curiosity Crafter,U,Flying,
Commander's Insight,U,,
Perplexing Test,U,,
Theoretical Duplication,U,,
Oriq Loremage,B,,
"Fain, the Broker",B,Treasure,Legendary
Sedgemoor Witch,B,"Magecraft, Menace, Ward",
Keen Duelist,B,,
Callous Bloodmage,B,,
Bold Plagiarist,B,Flash,
Poet's Quill,B,"Equip, Learn",
Author of Shadows,B,,
Baleful Mastery,B,,
Stinging Study,B,,
Cunning Rhetoric,B,,
Confront the Past,B,,
"Tivash, Gloom Summoner",B,Lifelink,Legendary
Marshland Bloodcaster,B,Flying,
Veinwitch Coven,B,Menace,
Blight Mound,B,,
Incarnation Technique,B,"Demonstrate, Mill",
Essence Pulse,B,,
Professor Onyx,B,Magecraft,Legendary
Conspiracy Theorist,R,,
Efreet Flamepainter,R,Double strike,
Retriever Phoenix,R,"Flying, Haste, Learn",
Fervent Mastery,R,,
Draconic Intervention,R,,
"Rionya, Fire Dancer",R,,Legendary
Radiant Performer,R,Flash,
Inferno Project,R,Trample,
Fiery Encore,R,Storm,
Surge to Victory,R,,
Rousing Refrain,R,Suspend,
"Laelia, the Blade Reforged",R,Haste,Legendary
Ruin Grinder,R,"Cycling, Menace, Mountaincycling",
Audacious Reshapers,R,,
Battlemage's Bracers,R,Equip,
Cursed Mirror,R,,
Creative Technique,R,Demonstrate,
Illuminate History,R,,
Crackle with Power,R,,
Dragonsguard Elite,G,Magecraft,
Dragonsguard Elite,G,Magecraft,
Accomplished Alchemist,G,,
Gnarled Professor,G,"Learn, Trample",
Exponential Growth,G,,
Verdant Mastery,G,,
Basic Conjuration,G,,
"Yedora, Grave Gardener",G,,Legendary
Blossoming Bogbeast,G,,
Ezzaroot Channeler,G,Reach,
Sproutback Trudge,G,Trample,
Pest Infestation,G,,
Trudge Garden,G,,
"Ruxa, Patient Professor",G,,Legendary
Guardian Augmenter,G,Flash,
Healing Technique,G,Demonstrate,
Paradox Zone,G,,
Sequence Engine,G,,
Fractal Harness,G,Equip,
Ecological Appreciation,G,,
Fracture,"B, W",,
Mortality Spear,"B, G",,
Decisive Denial,"G, U",Fight,
Expressive Iteration,"R, U",,
Rip Apart,"R, W",,
Silverquill Silencer,"B, W",,
Inkshield,"B, W",,
Vanishing Verse,"B, W",,
Silverquill Command,"B, W",,
Dramatic Finale,"B, W",,
Daemogoth Titan,"B, G",,
Witherbloom Command,"B, G",Mill,
Rushed Rebirth,"B, G",,
Culling Ritual,"B, G",,
Manifestation Sage,"G, U",,
Double Major,"G, U",,
Quandrix Command,"G, U",,
Culmination of Studies,"R, U",Treasure,
Reinterpret,"R, U",,
Elemental Expressionist,"R, U",Magecraft,
Prismari Command,"R, U",Treasure,
Venerable Warsinger,"R, W","Trample, Vigilance",
Blade Historian,"R, W",,
Radiant Scrollwielder,"R, W",,
Lorehold Command,"R, W",,
Wake the Past,"R, W",,
Revival Experiment,"B, G",,
Oversimplify,"G, U",,
Selfless Glyphweaver // Deadly Vanity,"B, W",,
Selfless Glyphweaver // Deadly Vanity,"B, W",,
"Shaile, Dean of Radiance // Embrose, Dean of Shadow","B, W","Flying, Vigilance",Legendary
"Shaile, Dean of Radiance // Embrose, Dean of Shadow","B, W",,Legendary
Pestilent Cauldron // Restorative Burst,"B, G",Mill,
Pestilent Cauldron // Restorative Burst,"B, G",,
"Valentin, Dean of the Vein // Lisette, Dean of the Root","B, G","Lifelink, Menace",Legendary
"Valentin, Dean of the Vein // Lisette, Dean of the Root","B, G",,Legendary
Augmenter Pugilist // Echoing Equation,"G, U",Trample,
Augmenter Pugilist // Echoing Equation,"G, U",,
"Kianne, Dean of Substance // Imbraham, Dean of Theory","G, U",,Legendary
"Kianne, Dean of Substance // Imbraham, Dean of Theory","G, U",Flying,Legendary
Torrent Sculptor // Flamethrower Sonata,"R, U",Ward,
Torrent Sculptor // Flamethrower Sonata,"R, U",,
"Uvilda, Dean of Perfection // Nassari, Dean of Expression","R, U",,Legendary
"Uvilda, Dean of Perfection // Nassari, Dean of Expression","R, U",,Legendary
Flamescroll Celebrant // Revel in Silence,"R, W",,
Flamescroll Celebrant // Revel in Silence,"R, W",,
"Plargg, Dean of Chaos // Augusta, Dean of Order","R, W",,Legendary
"Plargg, Dean of Chaos // Augusta, Dean of Order","R, W",,Legendary
"Breena, the Demagogue","B, W",Flying,Legendary
Blot Out the Sky,"B, W",,
"Felisa, Fang of Silverquill","B, W","Flying, Mentor",Legendary
Harness Infinity,"B, G",,
"Kasmina, Enigma Sage","G, U",Scry,Legendary
Body of Research,"G, U",,
Magma Opus,"R, U",Treasure,
Hofri Ghostforge,"R, W",,Legendary
"Zaffai, Thunder Conductor","R, U","Magecraft, Scry",Legendary
"Veyran, Voice of Duality","R, U",Magecraft,Legendary
"Osgir, the Reconstructor","R, W",Vigilance,Legendary
"Alibou, Ancient Witness","R, W",Scry,Legendary
"Willowdusk, Essence Seer","B, G",,Legendary
"Gyome, Master Chef","B, G","Food, Trample",Legendary
"Adrix and Nev, Twincasters","G, U",Ward,Legendary
"Extus, Oriq Overlord // Awaken the Blood Avatar","B, R, W","Double strike, Magecraft",Legendary
"Extus, Oriq Overlord // Awaken the Blood Avatar","B, R, W",,
"Esix, Fractal Bloom","G, U",Flying,Legendary
"Blex, Vexing Pest // Search for Blex","B, G",,Legendary
"Blex, Vexing Pest // Search for Blex","B, G",,
"Jadzi, Oracle of Arcavios // Journey to the Oracle","G, U",Magecraft,Legendary
"Jadzi, Oracle of Arcavios // Journey to the Oracle","G, U",,
"Rowan, Scholar of Sparks // Will, Scholar of Frost","R, U",,Legendary
"Rowan, Scholar of Sparks // Will, Scholar of Frost","R, U",,Legendary
"Mila, Crafty Companion // Lukka, Wayward Bonder","R, W",,Legendary
"Mila, Crafty Companion // Lukka, Wayward Bonder","R, W",,Legendary
Shadrix Silverquill,"B, W","Double strike, Flying",Legendary
Beledros Witherbloom,"B, G",Flying,Legendary
Tanazir Quandrix,"G, U","Flying, Trample",Legendary
Galazeth Prismari,"R, U","Flying, Treasure",Legendary
Velomachus Lorehold,"R, W","Flying, Haste, Vigilance",Legendary
Strixhaven Stadium,,,
Tempting Contract,,Treasure,
"Codie, Vociferous Codex","B, G, R, U, W",,Legendary
Elementalist's Palette,,,
Triplicate Titan,,"Flying, Trample, Vigilance",
Geometric Nexus,,,
Wandering Archaic // Explore the Vastlands,,,
Wandering Archaic // Explore the Vastlands,,,
Mascot Exhibition,,,
Shineshadow Snarl,"B, W",,
Frostboil Snarl,"R, U",,
Necroblossom Snarl,"B, G",,
Furycalm Snarl,"R, W",,
Vineglimmer Snarl,"G, U",,
Hall of Oracles,,,
The Biblioplex,,,
Witch's Clinic,,,
Solitude,W,"Evoke, Flash, Lifelink",
Ranger-Captain of Eos,W,,
Sanctum Prelate,W,,
Giver of Runes,W,,
"Sisay, Weatherlight Captain","B, G, R, U, W",,Legendary
Sanctifier en-Vec,W,Protection,
Timeless Dragon,W,"Cycling, Eternalize, Flying, Plainscycling",
Resurgent Belief,W,Suspend,
Out of Time,W,Vanishing,
Ephemerate,W,Rebound,
Generous Gift,W,,
King of the Pride,W,,
Subtlety,U,"Evoke, Flash, Flying",
"Urza, Lord High Artificer",U,,Legendary
Svyelun of Sea and Sky,U,,Legendary
Archmage's Charm,U,,
Rishadan Dockhand,U,"Islandwalk, Landwalk",
Force of Negation,U,,
Inevitable Betrayal,U,Suspend,
Braingeyser,U,,
Suspend,U,,
Counterspell,U,,
Faerie Seer,U,"Flying, Scry",
Tribute Mage,U,,
Grief,B,"Evoke, Menace",
"Tourach, Dread Cantor",B,"Kicker, Protection",Legendary
Dauthi Voidwalker,B,Shadow,
Plague Engineer,B,Deathtouch,
Necrogoyf,B,Madness,
Profane Tutor,B,Suspend,
Unmarked Grave,B,,
Damn,"B, W",Overload,
Changeling Outcast,B,Changeling,
Defile,B,,
Undead Augur,B,,
"Ragavan, Nimble Pilferer",R,"Dash, Treasure",Legendary
Fury,R,"Double strike, Evoke",
Imperial Recruiter,R,,
Goblin Engineer,R,,
Bloodbraid Marauder,R,Delirium,
Breya's Apprentice,R,,
Chef's Kiss,R,,
Glimpse of Tomorrow,R,Suspend,
Calibrated Blast,R,Flashback,
Magmatic Sinkhole,R,Delve,
Shenanigans,R,"Dredge, Mill",
Endurance,G,"Evoke, Flash, Reach",
"Chatterfang, Squirrel General","B, G",Forestwalk,Legendary
"Thrasta, Tempest's Roar",G,"Haste, Trample",Legendary
"Titania, Protector of Argoth",G,,Legendary
"Ayula, Queen Among Bears",G,Fight,Legendary
Deep Forest Hermit,G,Vanishing,
Sanctum Weaver,G,,
Force of Vigor,G,,
"Aeve, Progenitor Ooze",G,Storm,Legendary
Gaea's Will,G,Suspend,
Chitterspitter,G,,
Llanowar Tribe,G,,
Scale Up,G,Overload,
Weather the Storm,G,Storm,
"Dakkon, Shadow Slayer","B, U, W",Surveil,Legendary
The First Sliver,"B, G, R, U, W",Cascade,Legendary
"Grist, the Hunger Tide","B, G",Mill,Legendary
Geyadrone Dihada,"B, R, U",Protection,Legendary
Mirari's Wake,"G, W",,
Ice-Fang Coatl,"G, U","Flash, Flying",Snow
Master of Death,"B, U",Surveil,
Asmoranomardicadaistinaculdacar,"B, R",,Legendary
Territorial Kavu,"G, R",Domain,
"Yusri, Fortune's Flame","R, U",Flying,Legendary
"Yusri, Fortune's Flame","R, U",Flying,Legendary
Carth the Lion,"B, G",,Legendary
"Piru, the Volatile","B, R, W","Flying, Lifelink",Legendary
Shardless Agent,"G, U",Cascade,
Vindicate,"B, W",,
Ingenious Infiltrator,"B, U",Ninjutsu,
Lavabelly Sliver,"R, W",,
Soulherder,"U, W",,
Etchings of the Chosen,"B, W",,
Scion of Draco,,"Domain, Flying",
Sword of Sinew and Steel,,Equip,
Sword of Hearth and Home,,Equip,
Sword of Truth and Justice,,"Equip, Proliferate",
"Zabaz, the Glimmerwasp","R, W",Modular,Legendary
Diamond Lion,,,
Academy Manufactor,,"Food, Treasure",
Sol Talisman,,Suspend,
Void Mirror,,,
Nettlecyst,,"Equip, Living weapon",
Universal Automaton,,Changeling,
Talisman of Conviction,"R, W",,
Talisman of Creativity,"R, U",,
Talisman of Curiosity,"G, U",,
Talisman of Hierarchy,"B, W",,
